"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000256980.4",3.95397097837097,-2.16705989181889,0.696753916877015,-3.11022276205072,0.00186946297827158,0.0622214258296147
"ENSG00000232907.6",34.2468052411576,0.903925177316143,0.290632861534853,3.11019604783317,0.00186963207291388,0.0622214258296147
"ENSG00000132681.15",7.28346598170149,1.04924140952593,0.337374618846827,3.11001880672683,0.00187075432285075,0.0622214258296147
"ENSG00000131943.16",1399.81226708329,0.601216418472881,0.193350981761298,3.10945624892204,0.00187432040982347,0.0622829984307304
"ENSG00000266171.1",8.65016313144308,1.13083317745332,0.363713534183163,3.10913142122406,0.00187638235436705,0.0622945220389498
"ENSG00000219395.2",10.9904805808814,1.30242339188253,0.418955832462745,3.10873674732372,0.00187889047316333,0.0623208237308604
"ENSG00000244451.1",2.25927776061033,2.85986403878318,0.920029507855502,3.10844816863455,0.0018807263146349,0.062324799039726
"ENSG00000178343.4",680.362926208075,-1.92705518737521,0.620331867199062,-3.10649071774484,0.0018932225221371,0.0626817155916313
"ENSG00000228995.1",2.57475160856794,3.09143715880013,0.995647440243084,3.10495164638335,0.00190310133127398,0.0629227690611941
"ENSG00000242634.1",2.84530927569415,2.27077579286866,0.731371874416043,3.10481695058583,0.00190396814973162,0.0629227690611941
"ENSG00000225703.1",4.57493599978179,2.57180188020312,0.828488863712069,3.1042081467216,0.00190789055812892,0.0629468213012506
"ENSG00000124882.3",1395.03202637606,2.15262764745258,0.693464082143991,3.10416603091725,0.00190816217656049,0.0629468213012506
"ENSG00000038532.13",2121.65129218328,0.379465884359545,0.12229928441848,3.10276455143514,0.00191722104918133,0.0631882654321831
"ENSG00000111249.12",10.8990148326086,0.979860141420501,0.315840951413688,3.10238471938074,0.0019196829979236,0.0632120457702494
"ENSG00000224121.1",5.30296260512548,2.55625050740145,0.824187613693027,3.10153958265325,0.00192517132085967,0.0633353463529196
"ENSG00000211638.2",1065.19107569426,1.53390357599354,0.494809187421808,3.09999008705944,0.00193527119499812,0.0636099998211146
"ENSG00000276696.1",2.53738503719459,1.86046308013945,0.600203882440204,3.09971850327843,0.00193704642683303,0.063610783203052
"ENSG00000262470.2",3.7518996052204,2.42303641621029,0.781800458603088,3.09930288419086,0.00193976605352401,0.0636425501933079
"ENSG00000226746.2",7.94908041234946,1.97033236089937,0.636104213250885,3.09749930884714,0.00195160851391775,0.063944148316813
"ENSG00000226306.6",10.1462221614417,1.61821253057995,0.522447779622744,3.09736703589485,0.00195247963885864,0.063944148316813
"ENSG00000253516.1",3.93581253110652,1.3045252967765,0.421303666208331,3.09640148284734,0.00195884941270799,0.0640949645671659
"ENSG00000229323.1",2.30240629040269,2.8269025129927,0.913080805477376,3.09600475230091,0.00196147217784473,0.0641230148508736
"ENSG00000226952.1",1.8067275258581,2.67646107463398,0.864619990023847,3.09553457647927,0.0019645846600117,0.0641464722565459
"ENSG00000244730.1",4.5649545408074,3.13229999784517,1.01193303082662,3.09536293650429,0.00196572201601144,0.0641464722565459
"ENSG00000212939.2",8.82367628513357,2.3651744513401,0.764199119193232,3.09497144387843,0.00196831846675594,0.0641735428299604
"ENSG00000267055.1",3.45710486176857,2.69237548309577,0.870211290080374,3.09393306405747,0.00197522044843015,0.0642242212514311
"ENSG00000237726.1",2.11228062690864,2.31876076467737,0.74945743101972,3.09391923904529,0.00197531249124425,0.0642242212514311
"ENSG00000234383.1",17.6961427581432,1.2375988348795,0.400010422600858,3.09391647055759,0.001975330923484,0.0642242212514311
"ENSG00000224273.1",5.89338561768823,1.99986495581817,0.646436880461281,3.09367397848823,0.00197694601759636,0.0642242212514311
"ENSG00000186481.14",132.779431849179,1.70818831779632,0.552335528659347,3.09266420348245,0.00198368456455635,0.064367250145764
"ENSG00000213137.3",3.34852574563645,2.44337698803719,0.79010188638534,3.09248342541677,0.00198489317630109,0.064367250145764
"ENSG00000236184.1",13.6788339281529,1.03931342786756,0.33641361924151,3.08939165486471,0.00200566845624681,0.0649451040770502
"ENSG00000163564.13",134.389415399526,0.912551195576964,0.295390947853318,3.08929979814449,0.00200628873277672,0.0649451040770502
"ENSG00000262904.1",5.67705600894822,-1.25755409607363,0.407151116151233,-3.0886667042969,0.00201056858591892,0.0650256910423644
"ENSG00000196611.4",2800.47027550403,-1.66240655220561,0.538322486666776,-3.08812392827767,0.00201424453989595,0.0650866207197695
"ENSG00000114646.8",290.275824743919,1.20223730293344,0.389412435764482,3.08731101659157,0.0020197615262674,0.0652068787858063
"ENSG00000198178.9",13.5707029823841,1.4376454583461,0.46574837622125,3.08674282454858,0.00202362590382574,0.0652157634283371
"ENSG00000233028.1",5.10973113678078,-1.88132794063886,0.609525432104395,-3.08654543608386,0.00202496996580535,0.0652157634283371
"ENSG00000175414.6",316.437898492654,0.807699319784429,0.261707730678989,3.08626465748219,0.00202688326118174,0.0652157634283371
"ENSG00000187764.10",2457.81511969727,0.383750913061468,0.124349944581218,3.08605616475225,0.00202830505566363,0.0652157634283371
"ENSG00000199719.1",5.58175859499443,1.92831940949815,0.624870157164311,3.08595215724328,0.00202901466613494,0.0652157634283371
"ENSG00000203814.6",236.953837117739,1.60093101914433,0.518888406407967,3.08530890143965,0.00203340846143196,0.0652992001054014
"ENSG00000264727.1",9.50530479324574,-1.81337567354645,0.587833132335914,-3.08484767835475,0.00203656424409707,0.0653427679731498
"ENSG00000236269.1",30.5139229860382,1.45234710529817,0.470915703808377,3.08409147019899,0.0020417481004527,0.0654512718521113
"ENSG00000213197.3",9.01221533139397,1.57385710868292,0.510359689736623,3.08381939313258,0.00204361616609558,0.0654533854961124
"ENSG00000260152.2",3.83112065058357,2.80745744598868,0.910623250476075,3.08300655020717,0.00204920644395154,0.0655278570248904
"ENSG00000267526.1",3.19829361528628,2.68766282907402,0.87187818903849,3.08261275813996,0.00205191976684076,0.0655278570248904
"ENSG00000275278.1",7.46218259640326,2.99774629021252,0.972475660528572,3.08259261582254,0.00205205864086336,0.0655278570248904
"ENSG00000198074.8",1527.36408540404,-2.4981602361268,0.810455856261484,-3.08241370190161,0.00205329256642152,0.0655278570248904
"ENSG00000229029.2",12.4390955763316,1.39121801007889,0.451402798315812,3.08198800554523,0.00205623122724056,0.0655278570248904
"ENSG00000153253.14",84.2802694551173,1.3655400372963,0.443095889735527,3.08181607848216,0.0020574191650784,0.0655278570248904
"ENSG00000135253.12",233.53539168932,1.40943184788667,0.457362798520412,3.08164951860151,0.00205857061854075,0.0655278570248904
"ENSG00000255286.2",1.90370323678165,2.61973213117552,0.850522032886065,3.08014611013193,0.00206899069004126,0.0657923115467502
"ENSG00000261692.1",2.17636846883893,2.62748794556267,0.853100245915239,3.07992871663493,0.00207050143441452,0.0657923115467502
"ENSG00000225934.2",2.48129559142789,1.79042012779141,0.581369247143386,3.0796608809097,0.00207236411103854,0.0657939375112934
"ENSG00000279191.1",16.2636509493891,1.20835649572624,0.392404661479869,3.07936325518965,0.00207443576667959,0.0658021895596529
"ENSG00000149124.9",1.36346753360542,2.40216946889976,0.780480364222282,3.07780897382784,0.00208528540602652,0.0660381209142741
"ENSG00000231699.1",2.61205809745305,2.29196951015845,0.744683453539305,3.07777687185777,0.00208551004098768,0.0660381209142741
"ENSG00000257288.1",2.37970543901598,2.26262471490879,0.735216312781917,3.07749525625656,0.00208748161029578,0.0660429722002985
"ENSG00000147896.3",9.76629925509378,3.64299298446931,1.18414830790725,3.07646682441966,0.00209469611319668,0.0662135446747637
"ENSG00000229399.1",4.74057519313895,1.56386831150501,0.508469217992428,3.07564009022921,0.00210051226988822,0.0663396570802959
"ENSG00000115474.6",28.8549394236182,2.47467562773279,0.804698258282354,3.07528393688219,0.0021030224055039,0.06636122829531
"ENSG00000196364.9",8.92464690258318,2.71319054783495,0.882594002472735,3.0741094322344,0.00211131971282959,0.0665324976038389
"ENSG00000102539.5",4.2998768515925,-1.612597775109,0.524593107037608,-3.07399726278408,0.00211211370421879,0.0665324976038389
"ENSG00000274364.1",4.21775606127579,1.68000048800741,0.546610560735294,3.07348706499102,0.00211572859547541,0.0665886157605434
"ENSG00000254177.1",7.49152563519717,3.26053754434261,1.06099136665666,3.07310468945383,0.0021184415496207,0.066616274530064
"ENSG00000241211.1",3.04252535953737,2.29734236300387,0.74774281813499,3.07236968017142,0.00212366540162793,0.0667227745563378
"ENSG00000225730.1",4.48486072124773,2.5644438218011,0.834989248475166,3.07122975114256,0.0021317904659245,0.0668759487532871
"ENSG00000251314.2",4.66464772260161,1.30753903849687,0.425754309824332,3.07111169123893,0.00213263358760136,0.0668759487532871
"ENSG00000034677.10",4693.68268672998,0.640482090319841,0.208564169966972,3.07091141503964,0.00213406455410407,0.0668759487532871
"ENSG00000260621.1",1.47534692299946,2.65472250141268,0.864701033161907,3.07010446339505,0.00213983912020842,0.0669991007292842
"ENSG00000271146.1",2.45978613883038,2.84144843684143,0.925665639673194,3.06962721209421,0.0021432610812295,0.0670484431268349
"ENSG00000250919.1",1.3993662391852,2.10963732401796,0.687364762099737,3.06916711524972,0.00214656479178078,0.0670940045072958
"ENSG00000239040.1",14.9533478409151,1.25085989156577,0.407671698956858,3.0683020056738,0.00215278932954479,0.0672307037395244
"ENSG00000259614.2",2.18987376267187,2.00271045384377,0.652773822510623,3.06800056126819,0.00215496213275664,0.0672407428365302
"ENSG00000142319.17",477.806640074142,1.96249550298888,0.639802833425002,3.06734418865139,0.00215970020588182,0.0673307394657748
"ENSG00000279530.1",12.8492249032736,1.55854849604406,0.508263044256737,3.06642104645482,0.00216638013737956,0.0673996812999603
"ENSG00000135679.20",5789.32795733209,-0.780698160906006,0.254605312558021,-3.06630742721873,0.00216720360311319,0.0673996812999603
"ENSG00000258571.1",4.01528819348515,1.95154420012627,0.636468758273288,3.0662058031265,0.00216794037604755,0.0673996812999603
"ENSG00000231551.5",49.241177920956,1.02330967723527,0.333759014127246,3.06601360239258,0.0021693344559376,0.0673996812999603
"ENSG00000254397.1",7.98646601295592,1.31809503696079,0.430025682638925,3.06515422258521,0.00217557780981529,0.0675358855149498
"ENSG00000279781.1",5.98054696304006,1.58540042860249,0.517304948352061,3.06473083942649,0.0021786597210414,0.0675738010830262
"ENSG00000272597.1",1.66284431389096,-1.73169503500619,0.565513599306814,-3.06216338056032,0.00219743476939636,0.0680979785191772
"ENSG00000265222.1",10.0869206166271,1.34710089268592,0.440051836738956,3.06123229178802,0.00220428009998612,0.0682047186666019
"ENSG00000183444.10",236.091847285358,-0.879679190840109,0.287365660107319,-3.06118410429272,0.00220463490403609,0.0682047186666019
"ENSG00000152591.11",6.79759883964736,3.1901905614628,1.04237209554664,3.06051032552803,0.0022096014160411,0.068300190153713
"ENSG00000091513.13",361.650467888353,1.71058276131706,0.559047447186419,3.05981678286182,0.00221472431809899,0.0684003292800641
"ENSG00000235880.1",3.26070861675522,3.59074992621114,1.17369358303792,3.05935891454485,0.00221811235762661,0.0684317563895901
"ENSG00000270799.1",3.8895709903284,3.29248278195189,1.07629173657169,3.05909882058505,0.00222003906204554,0.0684317563895901
"ENSG00000278862.1",2.23844865047515,2.14494555376914,0.701211003060506,3.05891599590894,0.00222139429469512,0.0684317563895901
"ENSG00000147174.10",88.1462373269939,1.1165443468391,0.365050864968472,3.05859937336548,0.00222374313036411,0.0684460597413766
"ENSG00000270689.1",6.328238674965,1.26540025807773,0.413885212243887,3.05737006455809,0.00223288423511179,0.0685991093862153
"ENSG00000116852.13",675.049358793753,0.622991208365489,0.203767596283807,3.05736152227947,0.00223294787553912,0.0685991093862153
"ENSG00000264301.1",6.53242206794661,3.41561661138819,1.11724817518591,3.05716911179545,0.00223438178424815,0.0685991093862153
"ENSG00000274560.1",1.12160945878639,-2.25546571931043,0.737872080427496,-3.05671644061081,0.00223775857288458,0.0686447562222701
"ENSG00000207063.1",1.70068353127758,2.89515302783344,0.947334229448752,3.05610516102443,0.00224232595284757,0.0686982277479157
"ENSG00000265462.1",2.31989338031272,2.26863884894627,0.742361231633185,3.05597699916966,0.00224328463956575,0.0686982277479157
"ENSG00000234650.4",8.42255886317155,2.09708557575532,0.686321867075131,3.05554241582362,0.00224653824180832,0.0687061836726254
"ENSG00000278893.1",13.5388429757766,1.61789270666066,0.529512696755381,3.05543703970536,0.00224732781396142,0.0687061836726254
"ENSG00000164187.6",1752.89424239628,0.605708407460146,0.198288836343579,3.05467730120026,0.00225302798392313,0.0687669991512907
"ENSG00000223973.2",2.00876707849434,2.55290365690674,0.835764265246476,3.05457383506803,0.00225380529418936,0.0687669991512907
"ENSG00000231304.1",2.27554273449132,2.68450441270821,0.878942601870828,3.05424314055804,0.00225629135163072,0.0687669991512907
"ENSG00000264914.1",4.56412390630003,2.5215798921513,0.825620468211641,3.05416349186842,0.00225689050078024,0.0687669991512907
"ENSG00000057019.14",8204.31160975787,1.13994870115016,0.373384637799051,3.05301446751984,0.00226555015458625,0.0689729938093651
"ENSG00000149506.9",8.95692140617147,1.2672563571475,0.415241110060293,3.05185668385169,0.00227430660365795,0.0690924100536876
"ENSG00000230225.1",2.47717720749134,2.52867642442558,0.82858017057399,3.05181865826437,0.00227459472065146,0.0690924100536876
"ENSG00000227692.1",4.95526035705105,1.30387593407029,0.427256352401108,3.05174148199957,0.00227517958216438,0.0690924100536876
"ENSG00000267586.5",8.22764483001417,1.39683044218433,0.457853037096744,3.05082707552113,0.00228211968268975,0.0691835118700886
"ENSG00000127324.7",2572.92814691702,-1.54728236910535,0.507171769125959,-3.05080539433785,0.00228228447217815,0.0691835118700886
"ENSG00000223867.1",6.22599575768184,5.51242131000163,1.8070819702724,3.05045448999233,0.00228495306375623,0.0691835118700886
"ENSG00000269890.1",62.1544297471019,0.82882874269491,0.271716540392163,3.05034335229897,0.00228579885033332,0.0691835118700886
"ENSG00000196912.11",165.849411426615,1.35787643202926,0.445309869287395,3.04928438752593,0.00229387224297288,0.0693371642869815
"ENSG00000242208.1",6.79465210227017,-1.11553861336726,0.365849103024503,-3.04917684407318,0.00229469359782356,0.0693371642869815
"ENSG00000275912.1",2.31124484501739,2.48683357306731,0.815898788831873,3.04796821261094,0.00230394297204451,0.069558777011352
"ENSG00000171658.7",236.823458111151,-1.86561209247505,0.612222895067463,-3.04727593088375,0.00230925621120004,0.0696008342209259
"ENSG00000237483.1",6.13684142882065,3.53792202747728,1.16108008653392,3.04709560392062,0.00231064205579968,0.0696008342209259
"ENSG00000253924.1",1.34752442636713,2.79213986312603,0.916345601805307,3.04703799268005,0.00231108496889969,0.0696008342209259
"ENSG00000240975.1",3.10941220278787,-1.51684514279773,0.498103668295216,-3.04523985536827,0.00232494813180769,0.0699603282081652
"ENSG00000235426.2",1.76620194612405,2.24111412571196,0.736301538818522,3.04374499788236,0.00233653101594992,0.0702150160111885
"ENSG00000278949.1",25.5416249007514,1.0883548931624,0.357582289228774,3.04364876546246,0.0023372784790068,0.0702150160111885
"ENSG00000145721.10",7.4961902228968,1.52361348438764,0.500720976917214,3.04283933492872,0.00234357421547995,0.0703459632282909
"ENSG00000253475.1",4.01004545997966,2.27589721029617,0.748042407343939,3.04247083848783,0.00234644551510687,0.0703739893548156
"ENSG00000182347.10",5.68308249721253,3.15088186864459,1.03585298256805,3.04182342636407,0.00235149790951947,0.0704386429255921
"ENSG00000259532.1",1.7388762398023,3.27223946993889,1.07579377109975,3.04169772854679,0.00235248000739932,0.0704386429255921
"ENSG00000067064.9",3248.22486777719,-0.557805905783349,0.183479329707068,-3.0401566578312,0.00236455121512227,0.0707417628774638
"ENSG00000225715.1",3.33931060185916,2.20233422578061,0.724505080432541,3.03977747742747,0.0023675300162151,0.0707725845176399
"ENSG00000196228.3",2.47596127421072,4.58539340538865,1.50881206705475,3.03907524701833,0.00237305573910834,0.0708285665391943
"ENSG00000261156.5",1.47374112850073,2.35719086471557,0.775635685225838,3.03904385733521,0.00237330301426761,0.0708285665391943
